taxid	FR.001	FR.003	FR.024	FR.025	FR.026	FR.027	FR.030	FR.039	FR.040	FR.051	FR.052	FR.053	FR.054	FR.060	FR.105	FR.110	FR.113	FR.115	FR.116	FR.118	FR.121	FR.125	FR.129	FR.132	FR.139	FR.142	FR.152	FR.156	FR.161	FR.162	FR.166	FR.169	FR.170	FR.173	FR.187	FR.191	FR.192	FR.193	FR.194	FR.195	FR.196	FR.198	FR.200	FR.202	FR.208	FR.211	FR.212	FR.213	FR.214	FR.215	FR.218	FR.221	FR.223	FR.229	FR.241	FR.249	FR.268	FR.275	FR.276	FR.281	FR.282	FR.293	FR.294	FR.298	FR.302	FR.305	FR.310	FR.312	FR.316	FR.328	FR.344	FR.349	FR.376	FR.382	FR.390	FR.393	FR.398	FR.399	FR.400	FR.404	FR.414	FR.419	FR.430	FR.449	FR.450	FR.451	FR.459	FR.460	FR.473	FR.474	FR.495	FR.496	FR.500	FR.503	FR.504	FR.505	FR.506	FR.507	FR.510	FR.539	FR.542	FR.548	FR.551	FR.552	FR.558	FR.568	FR.596	FR.606	FR.617	FR.626	FR.628	FR.643	FR.652	FR.654	FR.664	FR.666	FR.667	FR.672	FR.682	FR.684	FR.696	FR.716	FR.719	FR.721	FR.722	FR.723	FR.726	FR.728	FR.730	FR.734	FR.751	FR.759	FR.767	FR.768	FR.770	FR.772	FR.780	FR.783	FR.788	FR.790	FR.792	FR.812	FR.815	FR.817	FR.820	FR.823	FR.824	FR.825	FR.826	FR.827	FR.828	FR.829	FR.830	FR.835	FR.901	FR.902	Domain	Phylum	Class	Order	Family	Genus	Species
411486	0.000121278888415557	0.000175145015227514	0.000246944550669216	0	0.000164026195259057	0	0.000146002470197071	0.000276110116446591	0.000118204478911134	0.000137617899253469	0	0	0	0	0.000129618950543896	0.000131212518169375	0	0	0.000400210611345215	0.000111860364755953	0	0.000229010149846274	0	0	0.000226832788978986	0.000126221138516709	0.000129220660093335	0	0.000140239402470772	0	0	0	0	0.000109497608310392	0.000111849625153378	0.000149285556011848	0.000128078577479587	0	0	0	0	0.00024505008576753	0.000385194743157512	0	0	0	0	0.000241883835058603	0.000240778897411225	0	0.000172620514391398	0.000396031503745558	0	0	0.000137411263456664	0	0	0	0	0	0.00032886124425143	0	0	0.00016037397604125	0	0	0.000153042641280864	0	0	0.000106453646156182	0.000124993579826782	0	0	0.000178735584408325	0	0	0	0.000177551874302263	0	0.000110273224484203	0.00036420793465749	0.00013632622575768	0.000233417964113857	0.000154655759753324	0.000109927250483725	0.00010921833188305	0.00189392239166809	0.000302522838685982	0.000132323625781912	0	0	0.00015866513161899	0.000109926317321737	0.000202702334347836	0.00028297146950635	0	0.000211018249598222	0	0.000120268410794444	0.000314558585674907	0.000179883545890552	0.00100606023330882	0.000123386144772193	0.000112837653043932	0.000347337350052557	0.000151360263846782	0	0.000214919065932058	0.000332598607754942	0	0.000192510779935517	0	0.000218987346773846	0.000156652735739615	0.000245630968392408	0	0.000133339452477199	0.000142034821563957	0.000537122334923156	0.000112888507584245	0	0.00026027178070689	0	0.000175345347913453	0	0	0.000605151043097788	0	0	0.000160802581496348	0	0.000114214436188062	0	0.000162200874009817	0	0	0.000117103554771891	0	0.000596557358354688	0	0	0.000156873900749393	0	0.00240071854158225	0.000135791503256963	0	0	0.000308286218103705	0.000190862559902909	0.000119250072587001	0	0.000125245305779636	0	0.000109256648702166	0	0	d__Bacteria	p__Firmicutes	c__Clostridia	o__Clostridiales	f__Clostridiaceae	g__Clostridium	s__Clostridium sp. M62/1
1805470	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000142655465964799	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000124352424271469	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	d__Bacteria	p__Firmicutes	c__Clostridia	o__Clostridiales	f__Clostridiaceae	g__Clostridium	s__Clostridium sp. Marseille-P2414
1660094	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000117127381240283	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	d__Bacteria	p__Firmicutes	c__Clostridia	o__Clostridiales	f__Clostridiaceae	g__Clostridium	s__Clostridium sp. SCN 57-10
411484	0	0.000243801036499747	0	0	0	0	0	0	0	0	0	0.000219988910045992	0	0	0	0	0	0.000159912162564593	0.000122229798562022	0	0	0.000131301250461501	0.000280665867969476	0	0	0.000880284069469463	0	0	0.00012114533974177	0	0	0.000150297021408702	0.000224188184537949	0	0	0.000335068296168427	0.000126912299042273	0	0.000174172269605659	0	0	0	0	0	0	0	0	0.000184815280946572	0	0	0	0.000388759310868823	0	0.000115925150374654	0	0	0	0	0	0	0	0.000338250380302954	0	0.000214152827610406	0	0.000114064889615329	0	0	0.000152864973819767	0	0	0	0	0	0.000135555143862228	0	0	0	0	0	0	0	0	0	0.000113678717637372	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000199708601807399	0	0.000159908938728335	0	0.000354048188248359	0	0.000205064070171111	0	0	0.000110954286253151	0.000118297811853757	0	0.000197425080799574	0.00020651209041206	0	0.00011026419395519	0.000173290042152068	0.000133981218987692	0	0.000333829761632413	0	0	0.000203903745817204	0.000144772856734508	0.000312881066138978	0	0.000657981957862317	0	0	0	0	0	0	0	0	0	0	0	0.000143443028206247	0	0	0	0	0	0	0.000152761492773167	0	0	0	0	0	0	d__Bacteria	p__Firmicutes	c__Clostridia	o__Clostridiales	f__Clostridiaceae	g__Clostridium	s__Clostridium sp. SS2/1
1042156	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000125947199916848	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	d__Bacteria	p__Firmicutes	c__Clostridia	o__Clostridiales	f__Clostridiaceae	g__Clostridium	s__Clostridium sp. SY8519
1849176	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000136874896238279	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	d__Bacteria	p__Firmicutes	c__Clostridia	o__Clostridiales	f__Clostridiaceae	g__Clostridium	s__Clostridium sp. W14A
1263063	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000129576264488558	0	0	0	0.000115125166316134	0	0	0	0	0.000118770945416726	0.000162758673222241	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00014389886970842	0	0	0	0.000128982120080349	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000172547811829864	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	d__Bacteria	p__Firmicutes	c__Clostridia	o__Clostridiales	f__Clostridiaceae	g__Clostridium	s__Clostridium bartlettii CAG:1329
1263064	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000250011562689963	0	d__Bacteria	p__Firmicutes	c__Clostridia	o__Clostridiales	f__Clostridiaceae	g__Clostridium	s__Clostridium bolteae CAG:59
1263065	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000341409684541313	0	d__Bacteria	p__Firmicutes	c__Clostridia	o__Clostridiales	f__Clostridiaceae	g__Clostridium	s__Clostridium clostridioforme CAG:132
1263067	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000357087970563485	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000364489089556091	0	d__Bacteria	p__Firmicutes	c__Clostridia	o__Clostridiales	f__Clostridiaceae	g__Clostridium	s__Clostridium hathewayi CAG:224
1263068	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000242165290725528	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000212563469803366	0	0	0	0	0	0	0	0	0	0	0	0.00020626971755137	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	d__Bacteria	p__Firmicutes	c__Clostridia	o__Clostridiales	f__Clostridiaceae	g__Clostridium	s__Clostridium leptum CAG:27
1263069	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000127229369664841	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000489828636669192	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00013435539185543	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	d__Bacteria	p__Firmicutes	c__Clostridia	o__Clostridiales	f__Clostridiaceae	g__Clostridium	s__Clostridium nexile CAG:348
1262768	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000121619150095671	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	d__Bacteria	p__Firmicutes	c__Clostridia	o__Clostridiales	f__Clostridiaceae	g__Clostridium	s__Clostridium sp. CAG:1000
1262769	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000355577574189404	0	0	0	0.000184167901336354	0	0	0	0.000166407909082837	0.000117022134105811	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000231421347667754	0	0	0	0.000160281761055841	0	0	0	0	0	0.00321484194844716	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000198626780279854	0	0	0	0.000783625571815051	0	0	0	0	0	0.000181110034447972	0	0	0	0	0	0	0	0	0	0	0	0.000131112772455619	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000217551728805262	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000230172281427247	0.000231353865976836	0	0	0	0	0.000144604939558044	0	0	0	0	0	0	d__Bacteria	p__Firmicutes	c__Clostridia	o__Clostridiales	f__Clostridiaceae	g__Clostridium	s__Clostridium sp. CAG:1013
1262770	0	0	0	0	0.000830468761710773	0	0	0	0	0	0	0	0	0	0	0.000152874962206772	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000247928658203602	0.00022000253117099	0	0	0	0	0	0	0	0	0.000269222640457482	0.000591188608664826	0	0	0	0	0	0	0	0	0.000154486842935893	0	0	0	0	0.000288398001527885	0	0	0	0	0	0	0.000156063898791314	0	0	0	0	0	0	0.000259909490888806	0	0	0	0	0.00674603684492679	0	0.000124169423466313	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000183168928733025	0	0	0	0	0	0	0	0	0.000314096761073852	0.000222586303748686	0	0	0.000217581044546127	0	0	0	0	0	0	0	0	0.000187567301793063	0	0	0	0.000168569928733664	0	0	0	0.000330142728775358	0.000197236293595995	0	0.000219150938215968	0	0.000262662356685213	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	d__Bacteria	p__Firmicutes	c__Clostridia	o__Clostridiales	f__Clostridiaceae	g__Clostridium	s__Clostridium sp. CAG:1024
1262771	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00879804691404559	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00100884577861391	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000739247719358618	0	0.000164163386841065	0	0	0	0	0.000639297010088532	0	0	0	0	0	0	0.000126425227596928	0	0	0	0	0	0	0	0	0.000194688687610336	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000269613233525174	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00203144243946291	0	0	0	0	d__Bacteria	p__Firmicutes	c__Clostridia	o__Clostridiales	f__Clostridiaceae	g__Clostridium	s__Clostridium sp. CAG:1193
1262772	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000254277167855054	0	0	0.000111042464504083	0	0	0.000492550763311218	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000157585120308191	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	d__Bacteria	p__Firmicutes	c__Clostridia	o__Clostridiales	f__Clostridiaceae	g__Clostridium	s__Clostridium sp. CAG:1219
1262773	0	0	0	0	0	0	0	0	0.000336561288280446	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000188128217908295	0.000365197122098374	0	0	0	0.000154338028530707	0	0	0	0.000134864197478506	0.000638829934707596	0.000511671711083126	0.00029516273639537	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000183364739245794	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000190168652503706	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000299685312268174	0	0	0	0	0	0.000109937339547028	0	0.000162653625693606	0	0	0	d__Bacteria	p__Firmicutes	c__Clostridia	o__Clostridiales	f__Clostridiaceae	g__Clostridium	s__Clostridium sp. CAG:122
1262774	0.00697176003322737	0.000149682496827752	0.0248233116634799	0	0.0187418880690068	0	0.023618139051411	0.00171678981039632	0.000912251721136346	0.00855183661779836	0	0	0.0221269921135374	0	0	0	0.0227323473281065	0	0	0	0.00754645967544825	0.0849877828473994	0.00827408461124122	0.0134219233397134	0.00697237619462576	0	0.00313143337703276	0.00376941243203206	0	0	0	0	0.00193757142306853	0.00345958883648079	0	0	0.0123271389811604	0	0	0	0	0	0	0	0	0	0	0	0.00124050240347341	0	0.028845163832337	0	0	0	0	0.0157560054981027	0	0	0	0	0	0	0.0493676165346854	0	0	0	0.00353989217960576	0	0	0	0	0.000838345075578135	0.000521492452722431	0	0	0	0	0.0146329214887338	0.00298665101891825	0.00236619899964129	0	0.0131499697254259	0	0	0.000128406699796136	0	0	0.0205052510427082	0.000882062033621276	0.0203046242867193	0.000207669323373335	0.0157734499596994	0.0267891989041939	0	0.0413294498090659	0	0.00921828514636623	0	0.000888453407192287	0	0	0.0274046387601618	0	0.00142787870245927	0	0.021532458835565	0	0.00179401537431692	0	0.000137815695041817	0	0.000637038426019746	0	0.00267248792621792	0.000943774354096276	0	0.00157361226706425	0.000787447306538514	0	0	0	0	0.00101665226409293	0	0.0119937418914917	0.0104531631355118	0	0	0	0.00972129740959894	0	0.00194785542151436	0	0.00257174136663684	0	0	0	0.00328475322430064	0	0	0.0268977525225938	0.00107624146436712	0	0	0	0	0	0	0	0	0	0.00158772199426947	0	0	0	0	d__Bacteria	p__Firmicutes	c__Clostridia	o__Clostridiales	f__Clostridiaceae	g__Clostridium	s__Clostridium sp. CAG:127
1262775	0.000825863560235646	0	0	0.000839633439008681	0.00219182587861269	0.00436469059833825	0.00421547638071467	0.00371245429409978	0.000361537548468782	0.00206566326480799	0	0.00201173788843123	0	0	0	0.00282416377550405	0.000963667354807924	0	0.000119777026684523	0	0.000320672262315935	0.0127049103914201	0	0.00490255480298639	0	0	0.00352190580202558	0.000236516966264515	0	0.0170873135031472	0	0.000204971816081969	0.000119798153593303	0.000118424043770479	0.000688054091868418	0	0.00123148400449123	0	0	0.00416355201678619	0.000347474692118568	0.0219938719835695	0.00373243048557566	0	0	0	0.00166935546912268	0.00463415863146017	0.000171729819290824	0	0.00241215492769989	0.0118539016451064	0.0080517288678508	0	0	0.00289698481398413	0	0	0	0	0	0.0362774839870205	0.00104156635671203	0.00339677270809915	0.00899513309316471	0	0.0163823409762511	0	0	0	0	0.00209443693201408	0	0.00580060067133855	0	0	0.00172583119417312	0.000380263173830901	0.00192209714792856	0	0.0232143980934021	0.00230927924759526	0	0.00541898374740935	0	0.034254948835616	0	0.00679339136803636	0.000354390547548671	0.00186348535341866	0.00121248401279624	0	0	0	0.00646648254774013	0	0	0.000296027960714065	0.000680257670859048	0	0.000461284740855118	0	0	0.0121640947511895	0	0.00517543658264518	0	0.000143096155577951	0.000125128748597645	0	0	0.000605033785479667	0.00309140257340287	0.0498101481152585	0.00504693861563802	0	0.00842663994089238	0.00107244110015708	0	0.00525606998364708	0.000120789033618709	0	0.00065443517327949	0	0	0	0.00113120334935562	0	0.000197015262173504	0.0148481164599057	0.0003943061044516	0.000211537655193026	0	0.00107959506464599	0.000123574416872027	0	0.00362617553763817	0	0.028496395018515	0	0.000112055441158764	0.000703603566510666	0	0	0	0.00028192365283436	0	0.000203732730505935	0	0.000389997056053351	0	0.00148129383459243	0	0	0	0	d__Bacteria	p__Firmicutes	c__Clostridia	o__Clostridiales	f__Clostridiaceae	g__Clostridium	s__Clostridium sp. CAG:138
1262776	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000107726400053567	0	0	0	0	0	0	0	0	0	0	0	0	d__Bacteria	p__Firmicutes	c__Clostridia	o__Clostridiales	f__Clostridiaceae	g__Clostridium	s__Clostridium sp. CAG:149
1262777	0	0	0	0	0	0	0.00203987400058995	0	0.00207302959563187	0.000142267152606627	0	0	0	0	0.00277730767647476	0	0	0	0	0	0.000170761376009462	0	0	0	0	0	0	0.000314559166550648	0	0	0	0	0.000508082844339441	0	0	0	0	0.00130728910910758	0	0	0.00106558470641618	0	0.00208469526509258	0	0	0	0	0	0	0	0.00238013342816952	0	0	0	0	0	0	0	0	0	0	0.000112793693277221	0	0.00138946137906302	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000939951132030545	0	0	0.000552725977405164	0	0	0	0	0	0	0	0	0	0	0	0.000854842200868593	0	0	0	0	0	0	0	0	0	0	0	0	0.000471693342567232	0	0	0	0	0	0.000151258446369917	0	0	0	0	0	0	0	0	0	0	0.000287495927141032	0	0	0.000202476497576614	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000960888460658305	0	0	0	0	d__Bacteria	p__Firmicutes	c__Clostridia	o__Clostridiales	f__Clostridiaceae	g__Clostridium	s__Clostridium sp. CAG:167
1262778	0.000332882639333078	0.000206122694495241	0	0	0.000153645335737672	0.000476366311463512	0	0.00197493030724939	0	0.000516996972871142	0	0	0.000820689156444889	0.000519491401160477	0	0	0	0	0	0	0	0.000276605869755925	0.00149277286659041	0.00095762926573107	0.00028133157594147	0	0.00201933442450344	0.000125720299467562	0.000855895996308728	0	0	0	0	0	0	0.000454496740977905	0	0	0	0.000198171188750797	0.00027838424920577	0	0	0.000624351570159314	0	0.000812386468210097	0	0.00132000776332723	0.00164854674012457	0	0	0	0.000455510416754117	0	0	0	0	0.00172337579581269	0.00015205539435759	0	0	0.000303615005194653	0.000408072813483619	0	0	0.000212697220553668	0.000278230462729986	0	0	0	0	0	0.000961163481587355	0.00016497572489863	0	0.00199529220852378	0	0	0	0	0.000629880797661856	0.000329358360314566	0.00576681789726491	0.0060525054850831	0	0	0	0	0.000225981257017162	0	0.000999765848074839	0	0	0.00280922920791249	0.00136889378225886	0	0	0.00209920029004777	0.000309008963028581	0.000369213376659723	0	0.0106116368780338	0	0	0	0.000309104116057021	0	0.000434052231196116	0	0	0	0	0	0.000166044154384079	0	0.000263841109226973	0	0.000182199823657869	0	0	0	0	0	0	0.000190098740684766	0.000258265746315064	0	0	0.000687383645997422	0.000217393254225368	0	0	0	0	0	0	0.000511909825145696	0.00132226274385248	0.00199130538185735	0	0.000524654642709398	0	0.000374691862731642	0.000127640992427837	0	0.000483564411152974	0	0.000280804285031861	0.00108304814290083	0.000489646109286179	0	0	0	0.00124919991259468	0	0.0003811238770809	d__Bacteria	p__Firmicutes	c__Clostridia	o__Clostridiales	f__Clostridiaceae	g__Clostridium	s__Clostridium sp. CAG:169
1262779	0.0016979044378178	0	0.0157584397705545	0	0	0.00665005821959132	0	0	0.000581378096067104	0	0	0.0104832808162164	0.000381948016365709	0	0.00668557939917183	0	0.00032183866876296	0	0.00033725613315608	0.00469875129092158	0	0.00550072782116156	0.000142591865278759	0.00331817077967479	0.0052161563483247	0	0.00314823624861361	0.000982181764031526	0	0	0	0.00017253065572326	0	0.000714114836806907	0	0	0.00246349813554488	0.000855204258317269	0.000240381591270824	0	0	0	0	0.000271345866964271	0	0.00070735326162587	0	0.00436889631044492	0	0	0.000347704221054363	0	0	0	0.000653078834082418	0.000628944664878849	0	0	0.000684022833217707	0	0	0.00108297629489578	0.000144786849376865	0.00826239860960115	0.00105261546017614	0.0163600426992965	0	0	0.000111836514795976	0	0	0.00235082522191287	0.00361940676200292	0.00222931112439726	0	0.00623917306637304	0.000232377998218966	0	0	0	0.0024147599588049	0	0	0.000132271373473238	0.00895007434041623	0.000340173045816461	0	0	0	0.000557365626164678	0.00328803411263946	0	0.00100205801099205	0	0.000157564160417254	0	0.00322911151043319	0.000201895328602111	0.0025520822016059	0	0	0	0	0	0.00411135170666303	0	0.000166503121768679	0	0	0.0010687673698897	0	0.00441371880908741	0.000274236766013718	0	0.000721523504424571	0	0.000138300920476351	0	0	0	0	0	0	0	0	0	0.000111684620269602	0	0	0	0.0159684914735414	0.00432559232033856	0.00143594441511998	0.0038045988162679	0	0	0	0.00506385459131668	0	0	0	0	0	0	0	0	0	0	0.0075119838112379	0	0	0.000264856389766629	0	0.000288531016963464	0	0.000418162537660486	d__Bacteria	p__Firmicutes	c__Clostridia	o__Clostridiales	f__Clostridiaceae	g__Clostridium	s__Clostridium sp. CAG:217
